"Row.names","FPKM.IZ_TR_184_S2 Control","FPKM.IZ_TR_185_S3 SCA1","gene_name","FC SCA1 vs Control","Log2FC SCA1 vs Control"
"MSTRG.14570","9.4890732867937","10.355179068331","ASPHD1","1.0912740112085","0.12601339769928"
"MSTRG.14572","6.5131146246246","8.56379","TMEM219","1.3148532604696","0.39490180164276"
"MSTRG.14575","16.840082","23.281168","FAM57B","1.3824854297028","0.46726427568145"
"MSTRG.14577","9.2313656050148","11.01205909283","TAOK2","1.1928959987077","0.25446826877573"
"MSTRG.14578","5.87880752096","4.5820413312","HIRIP3","0.77941679751606","-0.35953307096062"
"MSTRG.14579","2.9942287000677","4.99689","INO80E","1.6688404596105","0.73884604030245"
"MSTRG.14580","7.663583","3.971661","DOC2A","0.51825118877162","-0.94827657427538"
"MSTRG.14581","37.976522998238","34.140009786822","ALDOA","0.89897671222838","-0.15364435132538"
"MSTRG.14583","2.5091627611036","3.2832146702557","PPP4C","1.3084901151696","0.38790302576181"
"MSTRG.14586","14.646302447974","19.502593501095","YPEL3","1.3315711300085","0.41312949664442"
"MSTRG.14587","6.23866","0.770102","GDPD3","0.12344029006229","-3.0181147377905"
"MSTRG.14588","14.81168773915","18.753129893559","MAPK3","1.2661035139156","0.34039536124943"
"MSTRG.14589","2.9733294264638","0.74714441770401","CORO1A","0.2512820850102","-1.9926202759897"
"MSTRG.14591","0.491516","1.916566","SLX1B","3.8992952416605","1.9632133949391"
"MSTRG.14595","8.2883720164474","9.5623899720395","CD2BP2","1.1537114831554","0.20628248406762"
"MSTRG.14597","6.585728","8.46904","TBC1D10B","1.2859686886552","0.36285551570492"
"MSTRG.14602","2.6860468838488","4.827997","ZNF771","1.7974358634731","0.84594029300109"
"MSTRG.14607","6.70051","12.842237","ZNF768","1.9166059001479","0.93855371501671"
"MSTRG.14608","2.079959","4.146394","ZNF747","1.9934979487576","0.99530212085132"
"MSTRG.14614","1.584169","0","ZNF688","0","#REF!"
"MSTRG.14620","12.89431852001","27.523176613387","FBRS","2.134519677847","1.0939114626565"
"MSTRG.14621","3.682987","7.157428","ZNF629","1.9433758522634","0.95856494763351"
"MSTRG.14629","3.7814233384825","5.0488089990913","BCL7C","1.3351610087426","0.41701372881032"
"MSTRG.14634","6.1253291683168","9.033086","STX4","1.4747102974847","0.56043156909666"
"MSTRG.14637","1.101729","3.634505","ZNF668","3.2989101675639","1.7219894924907"
"MSTRG.14641","4.854965068933","4.735744","VKORC1","0.97544347544417","-0.035869820268422"
"MSTRG.14644","6.5851184773758","8.5949522913486","FBXL19","1.3052084515833","0.38428023441945"
"MSTRG.14645","59.033897","64.550934","STX1B","1.0934554091863","0.12889438887489"
"MSTRG.14646","2.5340870229008","1.9237798066158","LOC730183","0.75916090853645","-0.39752238929415"
"MSTRG.14651","8.020694","10.412049","RNF40","1.2981481402981","0.37645502823563"
"MSTRG.14652","10.350328405223","6.6772606285457","BCKDK","0.64512548463451","-0.63234828558879"
"MSTRG.14655","15.23717","12.644795","KAT8","0.82986506024413","-0.26905132799819"
"MSTRG.14661","13.347706576018","5.3216768262299","FUS","0.39869597042172","-1.3266390706456"
"MSTRG.14687","8.672187","10.844093","C16orf58","1.2504450146197","0.32244161979035"
"MSTRG.14693","4.9865511310433","1.0742474051989","CLUHP3","0.21542893614612","-2.2147160509907"
"MSTRG.14693","4.9865511310433","1.0742474051989","ZNF267","0.21542893614612","-2.2147160509907"
"MSTRG.14715","2.38677","0.259726","C16orf87","0.10881903157824","-3.1999972004092"
"MSTRG.14716","8.634171","1.628349","VPS35","0.18859355460993","-2.4066477237056"
"MSTRG.14718","7.845715","2.353208","DNAJA2","0.29993544246764","-1.7372760836808"
"MSTRG.14724","2.540439","0.129864","NETO2","0.051118723968574","-4.2900043657587"
"MSTRG.14739","5.577688","1.092838","ITFG1","0.19593028509304","-2.3515876815769"
"MSTRG.14743","4.185424","2.246684","PHKB","0.53678767073539","-0.89757655966295"
"MSTRG.14747","3.704593","0","CNEP1R1","0","#REF!"
"MSTRG.14749","15.698558025817","8.872087","LONP2","0.56515298955544","-0.82328663019909"
"MSTRG.14751","6.37298","2.913256","LOC100507577","0.45712617958945","-1.1293356505192"
"MSTRG.14752","6.603736","2.389323","SIAH1","0.36181382780899","-1.4666805489231"
"MSTRG.14755","10.334001","6.433071","N4BP1","0.62251503556077","-0.68381941197653"
"MSTRG.14759","60.954342","29.886459","CBLN1","0.49030894304461","-1.0282370188268"
"MSTRG.14761","3.3518559830509","1.4272798422992","HEATR3","0.42581777066689","-1.2316919358017"
"MSTRG.14764","3.924892","1.592915","PAPD5","0.40584938388114","-1.3009836715236"
"MSTRG.14769","2.331976","4.076965","NKD1","1.748287718227","0.80594263077751"
"MSTRG.14781","1.3911847764114","2.5194492040246","SALL1","1.8110097571105","0.85679431906388"
"MSTRG.14785","11.130661474914","7.1790878797578","BRD7","0.64498304040044","-0.63266686900551"
"MSTRG.14786","4.488743","0","CYLD","0","#REF!"
"MSTRG.14792","14.407268430758","4.0022170306554","CHD9","0.27779152237569","-1.8479255229733"
"MSTRG.14796","12.936198016825","5.2643480045886","RBL2","0.40694707963977","-1.2970868996717"
"MSTRG.14797","2.7155469637595","0","AKTIP","0","#REF!"
"MSTRG.14802","0","3.232365","IRX3","Inf","Inf"
"MSTRG.14809","14.105778","9.00044","FTO","0.63806760605477","-0.64821880294637"
"MSTRG.14810","2.959238","1.018625","FTO-IT1","0.34421868061981","-1.5386027008612"
"MSTRG.14812","0.57079","3.86233","IRX5","6.7666392193276","2.7584394696229"
"MSTRG.14822","24.324578361583","17.620777679338","GNAO1","0.72440218356127","-0.46513719988549"
"MSTRG.14826","21.302440586747","38.829416183133","MT3","1.822768429984","0.86613128867581"
"MSTRG.14827","5.813414434663","24.751901801926","MT2A","4.2577218741434","2.0900817121436"
"MSTRG.14829","8.406681","2.221818","NUDT21","0.26429193637775","-1.919795686273"
"MSTRG.14830","6.133597","2.347966","OGFOD1","0.38280408706343","-1.3853218618381"
"MSTRG.14833","10.343991001946","8.120312306844","BBS2","0.78502700798137","-0.34918580571047"
"MSTRG.14834","3.1433365997888","9.3143272439282","MT1F","2.9631975285606","1.567154800439"
"MSTRG.14834","3.1433365997888","9.3143272439282","MT1E","2.9631975285606","1.567154800439"
"MSTRG.14835","1.484263","0","MT1M","0","#REF!"
"MSTRG.14837","9.210688","11.209839","MT1X","1.2170468698972","0.2833847289935"
"MSTRG.14842","3.444959","4.875072","NUP93","1.4151320813978","0.50093671332899"
"MSTRG.14854","9.7073245099503","3.012096837811","HERPUD1","0.3102911450754","-1.6883055683014"
"MSTRG.14863","6.506485","3.159507","ARL2BP","0.48559352707337","-1.0421789041862"
"MSTRG.14869","3.527263","1.877166","CPNE2","0.53218770474444","-0.90999291505921"
"MSTRG.14871","3.0276870252475","1.2775574430693","RSPRY1","0.42195822501332","-1.2448279195317"
"MSTRG.14877","6.1128040236407","8.2173747795508","COQ9","1.3442889298873","0.42684325189394"
"MSTRG.14878","8.029366","2.641644","POLR2C","0.32899783121108","-1.6038500212956"
"MSTRG.14880","2.6700173565946","12.672110066992","ADGRG1","4.7460777869829","2.2467357461229"
"MSTRG.14884","3.4105144415584","0.95005598906357","CFAP20","0.27856676913218","-1.843904929079"
"MSTRG.14886","1.535422","3.087697","KIFC3","2.010976135551","1.0078959611428"
"MSTRG.14891","5.387949","2.943343","CSNK2A2","0.54628263927517","-0.87228051960836"
"MSTRG.14894","0.284056","1.888468","GINS3","6.6482242938012","2.7329690557088"
"MSTRG.14899","18.63241737318","18.406289651097","NDRG4","0.98786374749157","-0.017616025115617"
"MSTRG.14906","11.371563","4.728592","GOT2","0.41582603904142","-1.2659479922473"
"MSTRG.14914","0.446592","3.700266","CDH5","8.285562661221","3.0505996722192"
"MSTRG.14915","2.6203519402065","2.804062","CDH11","1.0701089258182","0.097757655261499"
"MSTRG.14916","0.106574","2.566859","BEAN1","24.085227166101","4.5900766260309"
"MSTRG.14928","3.5339705753062","3.748652","TK2","1.0607479377995","0.085081873887297"
"MSTRG.1493","5.2776244721012","0","AK4","0","#REF!"
"MSTRG.14931","2.4718901602966","1.0331745453508","CKLF","0.41796943972091","-1.2585306329038"
"MSTRG.14931","2.4718901602966","1.0331745453508","CMTM1","0.41796943972091","-1.2585306329038"
"MSTRG.14933","0","3.63087","CMTM3","Inf","Inf"
"MSTRG.14937","16.287880486405","5.4305474622357","SETD6","0.33341032105242","-1.5846293297932"
"MSTRG.14938","17.610365383299","5.9162028438495","CNOT1","0.33595003369211","-1.5736814199342"
"MSTRG.14942","1.7334551708751","2.4243972028733","SLC38A7","1.3985923856626","0.48397555587707"
"MSTRG.14943","26.163597","24.391932","DYNC1LI2","0.93228511354918","-0.10115686425689"
"MSTRG.14945","7.052896","0","NAE1","0","#REF!"
"MSTRG.14954","7.3569231400229","7.212769802747","CES4A","0.98040575733466","-0.028549138575534"
"MSTRG.14960","6.1267198658101","10.700150002379","CES2","1.7464728658627","0.80444422842448"
"MSTRG.14962","0.012984","1.764589","TPPP3","135.90488293284","7.0864534814682"
"MSTRG.14973","9.6410864043062","9.1652396519139","ATP6V0D1","0.95064386600873","-0.073023120752757"
"MSTRG.14976","7.67228","3.812504","CTCF","0.4969192990871","-1.0089165212896"
"MSTRG.14977","3.521649","0","C16orf70","0","#REF!"
"MSTRG.14978","0.174157","1.673053","B3GNT9","9.6065791211378","3.2640227823427"
"MSTRG.1498","14.537304055099","3.571526569079","DNAJC6","0.2456801175474","-2.0251469871931"
"MSTRG.14981","11.257170197544","5.6914248556807","HSF4","0.50558219835058","-0.98398242805644"
"MSTRG.14984","8.6638487754173","7.659187","E2F4","0.8840397839967","-0.17781679893214"
"MSTRG.150","9.951184","5.174199","TPRG1L","0.51995812759567","-0.9435326476767"
"MSTRG.15009","4.7592424689655","7.518094","PARD6A","1.5796829115189","0.65963499644727"
"MSTRG.15012","6.3727877354753","3.7088430311033","GFOD2","0.58198125923092","-0.78095539819699"
"MSTRG.15019","2.473116","0.570083","NUTF2","0.23051203421109","-2.1170860243045"
"MSTRG.1502","6.623073","1.710852","RAVER2","0.25831694743513","-1.9527857972365"
"MSTRG.15020","2.839522","7.682799","PSKH1","2.7056663058078","1.435983920378"
"MSTRG.15022","2.241739","4.153777","PSMB10","1.8529262327149","0.88980544703445"
"MSTRG.15023","5.330401","2.065327","EDC4","0.38746184386503","-1.3678738499897"
"MSTRG.15027","2.7613434909497","7.980439304612","SLC12A4","2.8900567172349","1.53109780583"
"MSTRG.1503","17.913563","9.160552","JAK1","0.51137520771273","-0.96754587677344"
"MSTRG.15030","3.2029974729209","0.033380815415822","ZFP90","0.010421742663874","-6.5842596528187"
"MSTRG.15045","5.758204","4.027551","TANGO6","0.69944569522025","-0.51571604361273"
"MSTRG.15048","6.539835","0.852361","NFATC3","0.13033371637052","-2.9397177481395"
"MSTRG.15054","8.2927669342354","4.0506594786029","SLC7A6","0.4884569300845","-1.0336967373874"
"MSTRG.15060","6.4468575211155","4.7484105253652","PRMT7","0.73654652826011","-0.44115143049539"
"MSTRG.15069","4.263518","2.602677","CIRH1A","0.61045291705113","-0.71204806741635"
"MSTRG.15070","11.02126618639","6.557034","TERF2","0.59494380129367","-0.74917469776782"
"MSTRG.15071","3.920555","1.707169","CYB5B","0.43544064552085","-1.1994520149807"
"MSTRG.15075","6.0793791129154","3.9883784847242","SNTB2","0.6560502989937","-0.60812166521641"
"MSTRG.15075","6.0793791129154","3.9883784847242","VPS4A","0.6560502989937","-0.60812166521641"
"MSTRG.15078","7.0468032055591","3.8502478590821","COG8","0.54638220293206","-0.87201760276708"
"MSTRG.15078","7.0468032055591","3.8502478590821","PDF","0.54638220293206","-0.87201760276708"
"MSTRG.15086","9.0085613939438","0.77706980748976","NFAT5","0.086259034434972","-3.5351806228291"
"MSTRG.15091","5.5206686061893","5.3495662909587","WWP2","0.96900695777342","-0.045421070207615"
"MSTRG.15101","16.068728438541","3.1230125693894","AARS","0.19435343507946","-2.3632454882223"
"MSTRG.15102","10.382876962148","8.3855918145485","DDX19A","0.80763663531012","-0.30822174045688"
"MSTRG.15102","10.382876962148","8.3855918145485","DDX19B","0.80763663531012","-0.30822174045688"
"MSTRG.15106","5.391058751828","7.5919478227957","ST3GAL2","1.4082480218235","0.49390144501435"
"MSTRG.15108","2.5607521825868","3.5496626709324","FUK","1.386179691682","0.47111428741386"
"MSTRG.15109","3.7230458962451","4.2306432727273","COG4","1.1363392745156","0.18439364169458"
"MSTRG.15110","10.80162","5.395455","SF3B3","0.49950424103051","-1.001431167645"
"MSTRG.15113","0","1.485547","IL34","Inf","Inf"
"MSTRG.15116","57.426803297419","111.57241336439","MTSS1L","1.9428630353416","0.95818419984332"
"MSTRG.15120","8.671956","2.74445","CALB2","0.31647416107739","-1.6598403810387"
"MSTRG.15133","10.473148576384","5.5926541002876","IST1","0.53399930875597","-0.90509022049322"
"MSTRG.15152","2.413607","0.88429","TXNL4B","0.36637696194948","-1.4485993063166"
"MSTRG.15158","9.859825","5.761902","PSMD7","0.58438177148174","-0.77501691777785"
"MSTRG.15162","0.998564","3.902969","NPIPB15","3.9085817233547","1.9666452029619"
"MSTRG.15167","4.1422157254067","1.9627136793184","LOC283922","0.47383183528561","-1.0775529628653"
"MSTRG.15179","12.820103557674","11.529022702703","GLG1","0.89929247847626","-0.1531376925816"
"MSTRG.15184","3.939481","0.726702","ZFP1","0.18446643098418","-2.4385697949106"
"MSTRG.15189","6.9272304126193","2.7894090006363","WDR59","0.40267305033695","-1.3123191744941"
"MSTRG.15191","11.114509","5.546376","CFDP1","0.49902123431633","-1.0028268885611"
"MSTRG.15195","1.076443","2.798525","LOC100506281","2.5997893060757","1.3783947081012"
"MSTRG.15197","9.8502644812287","15.362996592435","BCAR1","1.5596532074556","0.64122527812402"
"MSTRG.15201","19.541016","10.15756","GABARAPL2","0.51980715844048","-0.94395159309827"
"MSTRG.15205","3.2500284041077","1.917609","ADAT1","0.59002838177548","-0.76114374166388"
"MSTRG.15210","8.3667167703553","1.6645945251665","CNTNAP4","0.19895432950049","-2.3294908006261"
"MSTRG.15212","8.831811626539","4.3300805321477","KARS","0.49028225637605","-1.0283155443621"
"MSTRG.15213","31.6915","10.077561","TERF2IP","0.31798939778805","-1.6529494300494"
"MSTRG.15216","7.735208","5.974895","ADAMTS18","0.77242848543956","-0.37252672624273"
"MSTRG.15222","17.377653","7.975769","VAT1L","0.45896698478212","-1.1235377159851"
"MSTRG.15242","19.440083","12.316025","CDYL2","0.63353767573935","-0.65849767759534"
"MSTRG.15244","7.320954","3.69402","ATMIN","0.50458177991557","-0.98683998231083"
"MSTRG.15245","2.013536","0.119544","C16orf46","0.059370182604135","-4.074117639382"
"MSTRG.15248","4.2296420595238","0.836401875","CMC2","0.19774767302512","-2.3382673768511"
"MSTRG.15250","2.436412","0.542208","GCSH","0.22254364204412","-2.1678398105539"
"MSTRG.15257","7.0452680464431","6.180688659049","WWOX","0.87728225786519","-0.18888700306469"
"MSTRG.15265","5.7387030508408","2.8045762606411","GAN","0.48871256027617","-1.0329419114911"
"MSTRG.15272","8.083609","1.552199","MPHOSPH6","0.19201807014664","-2.3806860105855"
"MSTRG.15273","8.925409","6.867952","CMIP","0.76948316878252","-0.3780383246426"
"MSTRG.15278","5.565096","2.848922","HSBP1","0.51192683827916","-0.96599045183746"
"MSTRG.15299","4.390642","1.06509","HSDL1","0.24258183655147","-2.0434565629703"
"MSTRG.15302","12.652531460487","8.7926837448301","MBTPS1","0.69493474663855","-0.52505057765649"
"MSTRG.15310","5.4423317249509","5.3271716380157","TAF1C","0.97883993612385","-0.030855131115677"
"MSTRG.15311","6.53458646","9.0746135095652","COTL1","1.3887050948233","0.47374026137265"
"MSTRG.15312","6.3504565111787","5.0683579735415","KLHL36","0.79810923271731","-0.3253418813785"
"MSTRG.15314","8.304049","1.4544781527531","USP10","0.1751528865922","-2.5133133303389"
"MSTRG.15317","6.4471585957837","4.212754","ZDHHC7","0.65342800823219","-0.6138997997813"
"MSTRG.1532","1.555283","0","MIER1","0","#REF!"
"MSTRG.15321","5.934469","15.269214","KIAA0513","2.5729705555796","1.3634349473312"
"MSTRG.15345","9.9712294244868","9.4859009136798","GSE1","0.95132711422574","-0.071986597202162"
"MSTRG.15350","1.890721","0.403642","GINS2","0.21348575490514","-2.2277882873992"
"MSTRG.15351","0.004179","2.241707","MTHFSD","536.42187126107","9.0672242505007"
"MSTRG.1537","6.1227295529273","1.5521214630396","SERBP1","0.25350155508625","-1.9799334975272"
"MSTRG.15372","33.942240233507","39.882611801406","JPH3","1.1750141277368","0.23267810308237"
"MSTRG.15376","6.2240740259067","8.296448","KLHDC4","1.3329610100181","0.41463458126993"
"MSTRG.15390","17.400723177349","15.699232015101","FBXO31","0.90221721563488","-0.14845327981868"
"MSTRG.15390","17.400723177349","15.699232015101","C16orf95","0.90221721563488","-0.14845327981868"
"MSTRG.15391","23.59361741197","8.1483036784622","MAP1LC3B","0.34536050730093","-1.5338249777954"
"MSTRG.15396","6.453326","18.822992","SLC7A5","2.9167892649465","1.544381156754"
"MSTRG.15410","6.7073857624853","3.8869391958317","BANP","0.57950136364178","-0.78711603880328"
"MSTRG.15427","3.9629506212215","10.207745356878","ZFPM1","2.5757942332706","1.3650173486944"
"MSTRG.15435","13.790702071861","12.801567","ZC3H18","0.92827522002094","-0.10737548814172"
"MSTRG.15441","0.869418","2.862824","SNAI3-AS1","3.2928050718987","1.7193171095255"
"MSTRG.15443","3.467554","5.265038","SNAI3","1.5183723166243","0.60252559410439"
"MSTRG.15445","2.9569778943614","6.9221181100543","RNF166","2.3409434758555","1.2270900997265"
"MSTRG.15448","2.15714","3.942392","APRT","1.8276013610614","0.86995142207124"
"MSTRG.15455","19.208035588621","18.661618749088","CBFA2T3","0.97155269538042","-0.041635847607584"
"MSTRG.15469","18.696183472941","21.303489900131","CDH15","1.1394566132154","0.1883459925359"
"MSTRG.15477","3.393356431541","3.4142708240022","ZNF778","1.0061633349998","0.0088645233011654"
"MSTRG.15489","13.167840601777","18.125730566653","RPL13","1.3765150349865","0.46102036785722"
"MSTRG.15494","5.0812703952002","12.124489687906","ANKRD11","2.3861138543934","1.2546628834564"
"MSTRG.15506","5.4540902497105","9.8293227892706","CHMP1A","1.8021929119695","0.84975344968949"
"MSTRG.15509","0.126263","1.737257","SPATA33","13.759034713257","3.7823073539356"
"MSTRG.15513","1.008907","2.61495","SPATA2L","2.5918642649917","1.3739901667754"
"MSTRG.15514","4.1790173132048","8.762472","VPS9D1","2.0967781043434","1.0681741934794"
"MSTRG.15516","5.1211552995664","5.9193784800946","ZNF276","1.1558677942447","0.20897639481535"
"MSTRG.15520","12.357102","9.861438","TUBB3","0.79803808368661","-0.32547049902269"
"MSTRG.15522","1.054633","3.808331","AFG3L1P","3.6110485827771","1.8524178303281"
"MSTRG.15526","14.139256978894","10.682892130402","DEF8","0.75554833937513","-0.40440403407592"
"MSTRG.15527","0.67572","2.097937","SPIRE2","3.1047430888534","1.634473893318"
"MSTRG.15536","5.6040647672515","5.7761550136452","DBNDD1","1.0307081116192","0.04363583072655"
"MSTRG.15538","6.2304273544084","9.7400669779582","GAS8","1.5633064032224","0.64460056981979"
"MSTRG.15549","15.734284","18.82884","DOC2B","1.1966759974588","0.25903259243724"
"MSTRG.15550","1.017396","3.899034","C17orf97","3.83236615831","1.9382354080317"
"MSTRG.15561","5.342045","3.088756","GLOD4","0.5781973008464","-0.79036622087801"
"MSTRG.15565","17.506839637508","13.298209956397","VPS53","0.75960083211745","-0.39668660897465"
"MSTRG.15567","6.0629805793781","2.5937214184397","FAM57A","0.42779642528655","-1.2250036676507"
"MSTRG.15568","6.91187","5.236114","GEMIN4","0.75755388917905","-0.40057957542909"
"MSTRG.15573","61.825275","26.097757","YWHAE","0.42212116322976","-1.2442709336296"
"MSTRG.15574","4.002624","0","CRK","0","#REF!"
"MSTRG.15575","10.938108490641","22.211752617711","ABR","2.0306758373","1.0219599564015"
"MSTRG.15579","4.3476228314131","4.475071339525","SLC43A2","1.029314527284","0.041683893424356"
"MSTRG.15588","2.0587984692071","6.7053389155119","MYO1C","3.2569185453564","1.7035076387759"
"MSTRG.15590","3.8540432464871","2.7616423348946","INPP5K","0.7165571734079","-0.48084627455722"
"MSTRG.15592","10.804255","9.194756","PITPNA","0.85103100583983","-0.23271639992503"
"MSTRG.15600","4.072389","2.425931","SMYD4","0.59570217874569","-0.74733685922394"
"MSTRG.15602","4.903152","2.598392","RPA1","0.52994318756588","-0.91609039070252"
"MSTRG.15608","39.063385","25.03911","PRPF8","0.64098669380547","-0.64163368653027"
"MSTRG.15612","4.553785","9.095135","MNT","1.9972693045456","0.998028873662"
"MSTRG.15614","5.947436","3.982582","METTL16","0.66963007252201","-0.57856377532624"
"MSTRG.15618","0.67408","2.861518","HIC1","4.2450718015666","2.0857889558721"
"MSTRG.15619","10.342628","8.5732665919906","SMG6","0.82892535552769","-0.27068590156028"
"MSTRG.1562","3.15278","0.563639","LRRC40","0.17877523962979","-2.4837811577897"
"MSTRG.15628","5.8478383293187","7.1756317814382","SGSM2","1.2270571410058","0.29520243329282"
"MSTRG.15637","6.115014","4.063262","C17orf85","0.66447304944846","-0.58971740887809"
"MSTRG.15640","12.777524474908","4.7794000748609","PAFAH1B1","0.3740474208636","-1.4187069116517"
"MSTRG.15642","9.6840003580477","13.05662190313","CLUH","1.3482673916135","0.43110664362618"
"MSTRG.1565","19.76142841253","11.392746841493","SRSF11","0.57651433912889","-0.79457160369223"
"MSTRG.15652","8.405726","11.721581","CAMKK1","1.3944757418931","0.47972283766135"
"MSTRG.15653","4.7099275633958","4.5339986573319","TRPV1","0.96264721618413","-0.054920908147934"
"MSTRG.1566","5.411382","1.783146","ANKRD13C","0.32951767219538","-1.6015722551322"
"MSTRG.15670","4.2477844164384","6.9910738954689","MYBBP1A","1.6458165504856","0.71880353596955"
"MSTRG.15674","11.655444","14.580161","PELP1","1.2509314102491","0.32300268734048"
"MSTRG.15679","13.320847352885","9.1485803876967","ARRB2","0.68678666944677","-0.54206605803667"
"MSTRG.15683","5.1672197614679","5.0719673211009","PSMB6","0.98156601716899","-0.026842792616831"
"MSTRG.15686","9.290725","7.808115","ANKFY1","0.84042041928913","-0.25081687998577"
"MSTRG.15693","11.979546","10.189839","PFN1","0.85060310298904","-0.23344197698136"
"MSTRG.15694","16.810051785291","22.192432997331","MINK1","1.3201882588339","0.4007436725535"
"MSTRG.157","3.66344","1.612416","TP73","0.44013713886402","-1.1839749831087"
"MSTRG.15703","8.888083045082","3.957187","RNF167","0.44522390035381","-1.1673970538777"
"MSTRG.15711","16.660965367305","21.622162456832","CAMTA2","1.2977736871876","0.37603882028701"
"MSTRG.15716","4.656839","12.949347","KIF1C","2.7807160608301","1.4754564384833"
"MSTRG.15719","4.523523","1.352706","ZFP3","0.29903816118543","-1.7415984919357"
"MSTRG.15722","4.838521","2.36108","ZNF594","0.48797556112705","-1.0351191985822"
"MSTRG.15726","13.078632123953","5.7594690330435","RABEP1","0.44037243180007","-1.1832039387694"
"MSTRG.15727","5.7697322255091","1.91612470377","NUP88","0.33209941620833","-1.5903129081325"
"MSTRG.15733","2.804024","0.29379","DERL2","0.10477442418467","-3.254641502106"
"MSTRG.1576","16.824087896661","5.5969496836248","ZRANB2","0.33267477666563","-1.5878156093666"
"MSTRG.1577","7.055168","2.880029","NEGR1","0.40821550953854","-1.2925970984323"
"MSTRG.15776","2.6295792035928","3.757019","ASGR1","1.4287529331183","0.51475646018311"
"MSTRG.15785","6.3295920904339","7.0464951735494","RNASEK","1.1132621301456","0.15479333152536"
"MSTRG.15785","6.3295920904339","7.0464951735494","RNASEK-C17orf49","1.1132621301456","0.15479333152536"
"MSTRG.15793","12.230864","18.454271","CTDNEP1","1.5088280762504","0.59342842702326"
"MSTRG.15796","23.607641072274","28.552969433643","DLG4","1.2094799876968","0.27438689838811"
"MSTRG.15797","14.980174325368","28.374682206801","ACADVL","1.8941489992377","0.92154982183397"
"MSTRG.15801","11.976292861111","6.4042278835341","EIF5A","0.53474209071237","-0.90308485601866"
"MSTRG.15802","9.788004","11.356062","GPS2","1.160202018716","0.21437603468381"
"MSTRG.15806","21.013538919627","31.102333788375","NLGN2","1.480109271805","0.56570368941622"
"MSTRG.15812","3.2535213778234","3.248464","TNK1","0.99844556797509","-0.0022443161444328"
"MSTRG.15816","2.9508010119522","7.8913086913883","TNFSF12-TNFSF13","2.6742937458082","1.4191579405044"
"MSTRG.15816","2.9508010119522","7.8913086913883","TNFSF12","2.6742937458082","1.4191579405044"
"MSTRG.15817","27.099226017016","34.930792280432","ZBTB4","1.2889959387954","0.36624771824653"
"MSTRG.15819","26.215527","17.431084","POLR2A","0.66491449895323","-0.58875925783249"
"MSTRG.15821","5.465556","2.983585","CD68","0.5458886524994","-0.87332138709227"
"MSTRG.15826","8.2306766697683","8.0635042242689","EIF4A1","0.9796891006406","-0.029604104972092"
"MSTRG.15826","8.2306766697683","8.0635042242689","SENP3-EIF4A1","0.9796891006406","-0.029604104972092"
"MSTRG.15826","8.2306766697683","8.0635042242689","SENP3","0.9796891006406","-0.029604104972092"
"MSTRG.15830","103.658836","71.175194","ATP1B2","0.68662929998558","-0.54239667330151"
"MSTRG.15832","11.296927","7.512549","FXR2","0.66500819205081","-0.58855598200544"
"MSTRG.15841","6.778115","4.146991","KDM6B","0.61182069056072","-0.70881919808506"
"MSTRG.15843","2.98754","1.189368","LOC284023","0.39810948137933","-1.3287628638096"
"MSTRG.15852","8.361133","6.653033","KCNAB3","0.79570950491997","-0.32968626248921"
"MSTRG.15853","3.2851013652968","4.4494537497717","TRAPPC1","1.3544342335293","0.43769034314148"
"MSTRG.15854","3.1630075228096","3.0187970999276","CNTROB","0.95440718308698","-0.067323193760169"
"MSTRG.15855","72.933900427068","36.034193480406","VAMP2","0.49406645290333","-1.0172229947244"
"MSTRG.15860","5.2814420384017","3.681917623508","CYB5D1","0.69714248433224","-0.52047454577871"
"MSTRG.15861","9.4260146584172","13.441080032091","CHD3","1.4259557744363","0.51192923774897"
"MSTRG.15864","1.000268","3.969364","PER1","3.9683004954672","1.9885212764571"
"MSTRG.15866","9.0470066981617","8.6778138217086","CTC1","0.95919170961506","-0.060108905431442"
"MSTRG.15874","2.599581","0","KRBA2","0","#REF!"
"MSTRG.15879","11.287148271493","7.7660988206499","NDEL1","0.68804791377322","-0.53941906112841"
"MSTRG.15882","1.79657","4.821509","NTN1","2.6837301079279","1.4242395927258"
"MSTRG.15886","2.265028","0.235395","STX8","0.10392586758309","-3.2663733031185"
"MSTRG.1589","4.41926","0","FPGT-TNNI3K","0","#REF!"
"MSTRG.15895","66.264103198303","38.757725596399","GAS7","0.58489776101567","-0.77374362842423"
"MSTRG.15896","10.975250387869","8.5565841863751","MYH10","0.77962541937383","-0.35914696503206"
"MSTRG.15905","6.4430419417397","12.364553233985","SHISA6","1.919055214259","0.94039622075254"
"MSTRG.15909","3.10824","0.927416","SCO1","0.29837335598281","-1.7448093827114"
"MSTRG.15911","1.773546","0.315851","ADPRM","0.1780901087426","-2.4893207045808"
"MSTRG.1592","4.272864","1.64042","ERICH3","0.38391579980079","-1.3811381603206"
"MSTRG.15923","11.247398753679","2.774867","MAP2K4","0.24671188963513","-2.0191008506547"
"MSTRG.15936","2.138365","0.46563","COX10-AS1","0.21775047758451","-2.1992522118472"
"MSTRG.15939","3.443141","1.986083","COX10","0.57682302293168","-0.79379934638615"
"MSTRG.15948","2.042276","0.136653","PMP22","0.06691211178117","-3.9015888126138"
"MSTRG.15953","3.9426901667441","2.9945270868556","ARHGAP44","0.7595136721911","-0.39685215962048"
"MSTRG.1596","3.090788","1.211683","TYW3","0.39203044660455","-1.3509623909049"
